ID,AVG,MAX,MIN
ayqvfdhslr,0.36793338457743324,0.43699073791503906,0.32772326469421387
aytzyidmgs,0.45214600960413615,0.49673697352409363,0.4027468264102936
azpuxunqyo,0.32204643785953524,0.3724491000175476,0.2633688449859619
azsmewqghg,0.46388495663801826,0.5025795698165894,0.4270309507846832
bahdpoesir,0.33270035286744437,0.45041772723197937,0.26560449600219727
bbhpvrmbse,0.3938436965147654,0.43188002705574036,0.3481792211532593
bbhtdfuqxq,0.45533632636070254,0.5111942887306213,0.4031800627708435
bbvgxeczei,0.3606763929128647,0.40872684121131897,0.3311523199081421
bchnbulevv,0.4647779236237208,0.5130761861801147,0.4191807508468628
bctvsmddgq,0.39746905863285065,0.4654027819633484,0.31320133805274963
bdbhekrrwo,0.3476586063702901,0.37484076619148254,0.30970728397369385
bddjdhzfze,0.4106079111496607,0.437480092048645,0.39425867795944214
bdgipnyobr,0.3214234213034312,0.353839248418808,0.274694561958313
bdnaqemxmr,0.33759253869454064,0.4583771824836731,0.24395428597927094
bdxuhamuqx,0.4917490124702454,0.5320945978164673,0.44364047050476074
beboztfcme,0.46596179008483884,0.5162484049797058,0.426663875579834
bejhvclboh,0.34703032473723094,0.3725128471851349,0.3268258571624756
benmsfzfaz,0.3557068208853404,0.4252833127975464,0.2767467796802521
beyebyhrph,0.3146899739901225,0.4045804738998413,0.25800982117652893
bffwsjxghk,0.43829754889011385,0.49058276414871216,0.40028396248817444
bgaogsjehq,0.39367207139730453,0.44462278485298157,0.3477779030799866
bggsurpgpr,0.3475994159777959,0.4148096740245819,0.31026607751846313
bghphrsfxf,0.42982573906580607,0.4957129657268524,0.38453972339630127
bgmlwsoamc,0.5420686185359955,0.5957944393157959,0.5014572739601135
bguwlyazau,0.46748625487089157,0.4694574773311615,0.46383288502693176
bgvhtpzknn,0.412948289513588,0.4698837399482727,0.340975821018219
bgwmmujlmc,0.4188173959652583,0.5506265759468079,0.35451099276542664
bhaaboftbc,0.3681241750717163,0.45000413060188293,0.29684117436408997
bhbdugnurr,0.3299877895758702,0.3868218958377838,0.25478750467300415
bhpwpydzpo,0.34674020608266193,0.39155393838882446,0.3010898530483246
bhsluedavd,0.4425244271755219,0.4743315279483795,0.4170829653739929
bilnggbxgu,0.3657997320095698,0.4289552569389343,0.2888164818286896
bjjbwsqjir,0.4396699170271556,0.47141990065574646,0.4144209921360016
bjkmjilrxp,0.3495376537243525,0.3897075355052948,0.3212120831012726
bjsmaqefoi,0.31378641029198967,0.36836573481559753,0.2883971631526947
bkmdzhfzfh,0.4383134682973226,0.4661019444465637,0.4108749032020569
bkvetcojbt,0.3986979991197586,0.46122094988822937,0.3209553062915802
bkwxhglwct,0.3709215621153514,0.41492679715156555,0.324104905128479
blpchvmhxx,0.410225851337115,0.4314325749874115,0.37478023767471313
blzydqdfem,0.35407094061374667,0.38275739550590515,0.33211398124694824
bmbbkwmxqj,0.3438099086284637,0.4137912392616272,0.275829017162323
bmehkyanbj,0.4182326783736547,0.5094917416572571,0.3449245095252991
bmhvktyiwp,0.31029030283292136,0.3625594973564148,0.24948376417160034
bmioepcpsx,0.42130817969640094,0.4857095777988434,0.3601536154747009
bmjmjmbglm,0.3589368353287379,0.44878801703453064,0.3184732496738434
bmjzrlszhi,0.4308438390493393,0.4774509072303772,0.3898906707763672
bnbuonyoje,0.4046350985765457,0.46083593368530273,0.33810868859291077
bndybcqhfr,0.36197574734687804,0.40201202034950256,0.32532671093940735
bnjcdrfuov,0.34418912331263224,0.4055323898792267,0.2962498962879181
bntlodcfeg,0.5007031192382176,0.5405441522598267,0.47207242250442505
bofqajtwve,0.35560180246829987,0.38220179080963135,0.3326999247074127
boovltmuwi,0.3618843217690786,0.43639400601387024,0.304450660943985
bopqhhalml,0.3297306080659231,0.3530491888523102,0.3060730993747711
bourlmzsio,0.2302372137705485,0.3240007162094116,0.18316201865673065
bpapbctoao,0.3602009495099386,0.39024877548217773,0.33377623558044434
bpwzipqtxf,0.3854920566082001,0.42776909470558167,0.3578821122646332
bpxckdzddv,0.4192823608716329,0.4850449860095978,0.38466915488243103
bqdjzqhcft,0.4942679673433304,0.5171226859092712,0.46842876076698303
bqeiblbxtl,0.3880464297074538,0.43152502179145813,0.368014395236969
bqhtpqmmqp,0.33997517625490825,0.4089495539665222,0.28706908226013184
bqkdbcqjvb,0.3554186294476191,0.3834894597530365,0.33242785930633545
bqnymlsayl,0.3701553205649058,0.4137970209121704,0.33681604266166687
bqqpbzjgup,0.4629340668519338,0.5024856328964233,0.40588343143463135
bqtuuwzdtr,0.4333919703960419,0.5226920247077942,0.3465721607208252
brhalypwoo,0.45222671031951905,0.4868476390838623,0.40503257513046265
brvqtabyxj,0.32620115677515665,0.3686710000038147,0.2884255647659302
brwrlczjvi,0.2937535971403122,0.3190917670726776,0.26048287749290466
bseamdrpbj,0.4332493911186854,0.4664302170276642,0.4000464081764221
bsfmwclnqy,0.39327054818471274,0.41725975275039673,0.3706534206867218
bsqgziaylx,0.2953870564699173,0.3202333152294159,0.25847721099853516
btiysiskpf,0.404239880045255,0.44646885991096497,0.36672133207321167
btjlfpzbdu,0.2918603256344795,0.41240599751472473,0.2021578550338745
btjwbtsgln,0.3838381310304006,0.4151613414287567,0.3517042398452759
btmsngnqhv,0.4340513586997986,0.46473410725593567,0.401003897190094
btohlidmru,0.31677219172318777,0.354257732629776,0.28867587447166443
btugrnoton,0.36318042278289797,0.42794644832611084,0.32107794284820557
btunxncpjh,0.35195270578066506,0.3807622194290161,0.32585588097572327
btxlttbpkj,0.2979986021916072,0.32588186860084534,0.27758464217185974
bulkxhhknf,0.30699996948242186,0.35518449544906616,0.2616002857685089
bvgwelbeof,0.34996356070041656,0.42856383323669434,0.30243587493896484
bvzjkezkms,0.4179476976394653,0.48159894347190857,0.31283482909202576
bweezhfpzp,0.3208448737859726,0.3528602421283722,0.2904262840747833
bwhlgysghg,0.3454439163208008,0.37599992752075195,0.30840128660202026
bwipwzzxxu,0.410420552889506,0.45470699667930603,0.38427963852882385
bwuwstvsbw,0.33895133137702943,0.39702922105789185,0.2969782054424286
bxzakyopjf,0.22658108572165173,0.26005876064300537,0.18282955884933472
bydaidkpdp,0.35275137722492217,0.4072897136211395,0.3011332154273987
byfenovjnf,0.37214707136154174,0.4224587678909302,0.31871071457862854
byijojkdba,0.47509192625681557,0.5191661715507507,0.41781577467918396
byofowlkki,0.26827593545118966,0.3344093859195709,0.20789629220962524
byqzyxifza,0.3835700104633967,0.4238698184490204,0.3394780457019806
byunigvnay,0.4125230660041173,0.44712066650390625,0.39141538739204407
byyqectxqa,0.43343701859315237,0.47064173221588135,0.4050804376602173
bzmdrafeex,0.297547189394633,0.3178168535232544,0.2794784605503082
bzythlfnhq,0.3439469188451767,0.35852208733558655,0.33507129549980164
caifxvsozs,0.40373515685399375,0.4457692801952362,0.36506545543670654
caqbrkogkb,0.3536481559276581,0.3964936137199402,0.3260152041912079
cbbibzcoih,0.26624580373366674,0.3124558925628662,0.19103942811489105
cbltdtxglo,0.4522950957218806,0.4898945689201355,0.399479478597641
ccfoszqabv,0.3678704013427099,0.38265326619148254,0.3481106460094452
ccmonzqfrz,0.411082931359609,0.43899300694465637,0.36684784293174744
cdaxixbosp,0.4446646372477214,0.4819301664829254,0.40871351957321167
cdbsbdymzd,0.40743560194969175,0.45909377932548523,0.34333306550979614
cdphtzqrvp,0.3486862540245056,0.4090747535228729,0.2805061638355255
cdyakrxkia,0.352320122718811,0.38740071654319763,0.3183986246585846
cepxysienc,0.291957093278567,0.3404587507247925,0.268625408411026
cettndmvzl,0.3614305357138316,0.4420468211174011,0.2675444483757019
ceymbecxnj,0.3706897745529811,0.4107665419578552,0.3143584728240967
cferslmfwh,0.33579955299695335,0.41957107186317444,0.29682791233062744
cffffbcywc,0.3627191722393036,0.4769737124443054,0.2970535159111023
cfxkpiweqt,0.45372505817148423,0.5154008865356445,0.37546584010124207
cfyduhpbps,0.35478449960549674,0.3990533947944641,0.32388728857040405
cglxirfaey,0.3446665287017822,0.36182382702827454,0.33110636472702026
cgvrgibpfo,0.4361610452334086,0.47491276264190674,0.38160690665245056
chtapglbcj,0.3222974717617035,0.45058920979499817,0.2515246570110321
chviwxsfhg,0.29792057584833215,0.4106546640396118,0.2571282386779785
chzieimrwu,0.44190091582444996,0.4785560071468353,0.3987494111061096
ciyoudyhly,0.38766784171263374,0.42121168971061707,0.35065945982933044
cizlkenljw,0.4124432265758514,0.45366814732551575,0.392269492149353
ckbdwedgmc,0.39335573414961494,0.42368343472480774,0.3565126955509186
ckjaibzfxa,0.3919486731290817,0.44735389947891235,0.3422037363052368
ckkuyewywx,0.2989721804857254,0.3294236361980438,0.28088846802711487
cknyxaqouy,0.4147788027922312,0.4408908486366272,0.38545316457748413
cksanfsjhc,0.5127823193868001,0.5431384444236755,0.47312766313552856
clihsshdkq,0.4072664439678192,0.4679422378540039,0.37549301981925964
clrycekyst,0.4378554960091909,0.46067121624946594,0.3950728178024292
cmbzllswnl,0.3886692484219869,0.42505720257759094,0.3299207389354706
cmxcfkrjiv,0.36132114827632905,0.4729527533054352,0.2908691465854645
cnilkgvfei,0.45583748320738476,0.49190083146095276,0.41353699564933777
coadfnerlk,0.41155979633331297,0.43816477060317993,0.3857576251029968
cobjrlugvp,0.43170056541760765,0.49102622270584106,0.3582502603530884
covdcysmbi,0.4197889695564906,0.48615628480911255,0.3879489600658417
cpjxareypw,0.46845314651727676,0.5302537679672241,0.43572497367858887
cppdvdejkc,0.4557908773422241,0.493037611246109,0.40093356370925903
cprhtltsjp,0.3500799169143041,0.42582347989082336,0.3062959909439087
cqfugiqupm,0.35934125979741416,0.3986862301826477,0.3275820016860962
cqhngvpgyi,0.27214371860027314,0.331285297870636,0.23044778406620026
cqrskwiqng,0.3480772246917089,0.38869377970695496,0.29114118218421936
crezycjqyk,0.4321249594291051,0.4775850176811218,0.39964887499809265
crktehraph,0.40100548764069877,0.44258514046669006,0.37325021624565125
crzfebnfgb,0.39509500861167907,0.4811260402202606,0.2925410568714142
cthdnahrkh,0.39324148297309874,0.42553478479385376,0.37151649594306946
ctpqeykqdp,0.389278182387352,0.45041483640670776,0.34469008445739746
cttqtsjvgn,0.31523739198843637,0.4391743838787079,0.2053826004266739
ctzmavwror,0.4625571777423223,0.48722171783447266,0.44033363461494446
curpwogllm,0.32334992835919063,0.4471055865287781,0.23928667604923248
cuzrgrbvil,0.3387647400299708,0.443226158618927,0.2397277057170868
cvaksbpssm,0.4203527957201004,0.4998393654823303,0.3368670344352722
cwbacdwrzo,0.4945906698703766,0.524042010307312,0.4509464204311371
cwqlvzefpg,0.35415264666080476,0.38362306356430054,0.32485833764076233
cwrtyzndpx,0.3767587751150131,0.4207254946231842,0.34016382694244385
cwsbspfzck,0.4559527059396108,0.5078465342521667,0.421301007270813
cwwandrkus,0.3770976533492406,0.42187780141830444,0.33114534616470337
cxfujlvsuw,0.34938191175460814,0.3772522211074829,0.3245314359664917
cxrfacemmq,0.3467399895191193,0.38347938656806946,0.3141568899154663
cxttmymlbn,0.46141839226086934,0.4787922203540802,0.43284308910369873
cyboodqqyr,0.36972864468892414,0.41581037640571594,0.3294900059700012
cycacemkmt,0.3458619276682536,0.3893316090106964,0.3073406517505646
cyclgfjdrv,0.37580742239952086,0.4112159013748169,0.33933740854263306
cyxlcuyznd,0.3225468277931213,0.38141000270843506,0.2923676669597626
czfunozvwp,0.4030911972125371,0.44556888937950134,0.36325696110725403
czkdanyadc,0.3434861143430074,0.40166351199150085,0.2768576443195343
czmqpxrqoh,0.34978095988432567,0.38297685980796814,0.31740814447402954
dafhtipaml,0.3950142542521159,0.42012789845466614,0.3684294521808624
dakiztgtnw,0.3990143338839213,0.44761598110198975,0.36429086327552795
dakqwktlbi,0.36662298142910005,0.39673107862472534,0.3245975077152252
dbhoxkblzx,0.3458436926205953,0.37393489480018616,0.31591367721557617
dbhrpizyeq,0.4584181269009908,0.505238950252533,0.42049187421798706
dbnygxtwek,0.3463970402876536,0.370785653591156,0.31552979350090027
dboxtiehng,0.318278710047404,0.3587348461151123,0.2803334593772888
dbtbbhakdv,0.3526583800713221,0.38297632336616516,0.3231801688671112
dbzcqmxzaj,0.3549059331417084,0.4133778512477875,0.300890177488327
dbzpcjntve,0.33754548827807107,0.3960893750190735,0.28558480739593506
dcamvmuors,0.4035058930516243,0.44874894618988037,0.37148791551589966
dcuiiorugd,0.44259946544965106,0.5038524866104126,0.3613704442977905
ddepeddixj,0.4649648894866308,0.5327793955802917,0.40636366605758667
ddhfabwpuz,0.33207921783129374,0.3697448968887329,0.2836137115955353
ddjggcasdw,0.3426221082607905,0.3637860119342804,0.3122454285621643
ddpvuimigj,0.35090631544589995,0.36423107981681824,0.33079084753990173
ddqccgmtka,0.3620300680398941,0.4167569875717163,0.30040574073791504
degpbqvcay,0.4176150421301524,0.48718827962875366,0.3483380377292633
deywhkarol,0.37481630643208824,0.425750195980072,0.3290407061576843
deyyistcrd,0.3219534198443095,0.3484089970588684,0.2953028976917267
dfbpceeaox,0.4403294026851654,0.48609602451324463,0.3929458558559418
dgmevclvzy,0.39163696964581807,0.4229862689971924,0.3626655638217926
dgxrqjdomn,0.447077406446139,0.5143994688987732,0.38732072710990906
dgzklxjmix,0.3372739473978678,0.3894220292568207,0.2948128879070282
dhcndnuwta,0.31632067064444225,0.38535618782043457,0.26435938477516174
dhcselezer,0.3315251181523005,0.36950039863586426,0.3042871057987213
dhevettufk,0.4625645418961843,0.5002558827400208,0.4031890630722046
dhjmzhrcav,0.4348558813333511,0.47028324007987976,0.4008510708808899
dhkwmjxwrn,0.4106326868136724,0.5380561947822571,0.29422086477279663
dhoqofwoxa,0.3623469710350037,0.39710327982902527,0.33600330352783203
dhxctgyoqj,0.3841685801744461,0.41293710470199585,0.3512605130672455
diomeixhrg,0.3337363928556442,0.3956557512283325,0.28163963556289673
diopzaywor,0.3534531364838282,0.42018410563468933,0.23850017786026
diqraixiov,0.5151488761107127,0.555044949054718,0.46523723006248474
diuzrpqjli,0.33076830009619396,0.3779643774032593,0.27167385816574097
djvtbgwdcc,0.31292471339305244,0.3828725516796112,0.23333679139614105
djvutyvaio,0.3521280537048976,0.384578675031662,0.3321518003940582
djxdyjopjd,0.4596837994299437,0.5008688569068909,0.39665690064430237
dkdwxmtpuo,0.3612601230541865,0.43088799715042114,0.3025422692298889
dkhlttuvmx,0.3548844218254089,0.39046943187713623,0.32921722531318665
dkrvorliqc,0.3046471486488978,0.39779672026634216,0.2321723848581314
dkuayagnmc,0.3195450137058894,0.4131581783294678,0.2641682028770447
dkwjwbwgey,0.34118040998776755,0.36519235372543335,0.3217017352581024
dkzvdrzcnr,0.47413176894187925,0.491861492395401,0.46310898661613464
dlpoieqvfb,0.3406150609254837,0.38476085662841797,0.31161537766456604
dlrsbscitn,0.3593935559193293,0.47513508796691895,0.30333417654037476
dnexlwbcxq,0.3489616880814234,0.40266039967536926,0.3056391775608063
dnhvalzvrt,0.3248719970385234,0.377574622631073,0.29135507345199585
dntkzzzcdh,0.3476178377866745,0.3961470127105713,0.30662670731544495
dnyvfblxpm,0.4054492582877477,0.44526639580726624,0.37200042605400085
doanjploai,0.3269987652699153,0.38454264402389526,0.2702401578426361
dofusvhnib,0.3592814783255259,0.39810869097709656,0.3092053532600403
dozyddhild,0.4840341578511631,0.5309956073760986,0.44040507078170776
dptbnjnkdg,0.4339405576388041,0.46992531418800354,0.39300861954689026
dptrzdvwpg,0.34120064477125805,0.43527287244796753,0.23343902826309204
dqnyszdong,0.35149697462717694,0.37448999285697937,0.31851640343666077
dqppxmoqdl,0.40156858464082085,0.4230586290359497,0.37356266379356384
dqqtjcryjv,0.4653189311424891,0.5107648372650146,0.4226396083831787
dqswpjoepo,0.4443163534005483,0.47679761052131653,0.41010576486587524
dqzreruvje,0.4707309583822886,0.49913710355758667,0.41522666811943054
drcyabprvt,0.2954160829385122,0.40883660316467285,0.2133132517337799
drgjzlxzxj,0.436011603474617,0.5264489650726318,0.3472403585910797
drsakwyvqv,0.4197879652182261,0.47628119587898254,0.3878672420978546
drtbksnpol,0.3862100213766098,0.4439235329627991,0.34290918707847595
dsdoseflas,0.39218900601069134,0.46173566579818726,0.3362627923488617
dsgpbgsrdm,0.4717907975117365,0.5056325793266296,0.4304102957248688
dsjbknkujw,0.4757137089967728,0.48482605814933777,0.46511825919151306
dsndhujjjb,0.4016911695400874,0.4315487742424011,0.36558303236961365
dtbpmdqvao,0.3721861799558004,0.430075466632843,0.3480031192302704
dtocdfbwca,0.3977770338455836,0.46754950284957886,0.35289329290390015
dubiroskqn,0.4046712030967077,0.42720362544059753,0.3651621639728546
dulanfulol,0.32352667649586997,0.37219345569610596,0.28940606117248535
duvyaxbzvp,0.0,0.0,0.0
duycddgtrl,0.45161617497603096,0.514049232006073,0.4033300280570984
duzuusuajr,0.34351656039555867,0.4166787564754486,0.25288552045822144
dvakowbgbt,0.4476933697859446,0.48987525701522827,0.39378127455711365
dvumqqhoac,0.3841509682436784,0.40741047263145447,0.36152657866477966
dwediigjit,0.42536517679691316,0.46568357944488525,0.3900754153728485
dxbqjxrhin,0.3122686674197515,0.3761182427406311,0.27159586548805237
dxuliowugt,0.0,0.0,0.0
dxuplhwvig,0.4546140929063161,0.47073572874069214,0.43227964639663696
dzieklokdr,0.31721004048983253,0.396549254655838,0.26030397415161133
dzqwgqewhu,0.3901442190011342,0.4215705394744873,0.3628581166267395
dzvyfiarrq,0.418870621919632,0.5436187982559204,0.3449070155620575
dzwkmcwkwl,0.2908695459365845,0.3306533396244049,0.2207804024219513
dzyuwjkjui,0.3982251842816671,0.463334321975708,0.35320159792900085
eahlqmfvtj,0.3795301392674446,0.3884938359260559,0.3724394142627716
eajlrktemq,0.4115574429432551,0.449603796005249,0.34729090332984924
ebchwmwayp,0.4110320955514908,0.5406150221824646,0.2904682755470276
ebebgmtlcu,0.3389894912640254,0.36450839042663574,0.30482909083366394
ebeknhudxq,0.35773760875066124,0.4057479202747345,0.3306640088558197
ebkzwjgjhq,0.38071721891562144,0.4229390621185303,0.32957923412323
ebywfrmhtd,0.4178783585627874,0.4593806564807892,0.35657769441604614
eckvhdusax,0.4013933926820755,0.4548734724521637,0.36622634530067444
ecnihjlfyt,0.351245179772377,0.42781180143356323,0.30120864510536194
ecujsjhscd,0.4679245392481486,0.49220386147499084,0.44883713126182556
ecuvtoltue,0.40315320491790774,0.44022560119628906,0.34611374139785767
ecwaxgutkc,0.3708039939403534,0.4117223620414734,0.314569354057312
eczrseixwq,0.32637937168280284,0.37420710921287537,0.2847934663295746
edyncaijwx,0.2862568532427152,0.32486391067504883,0.24532102048397064
eebrkicpry,0.36151332755883536,0.42006680369377136,0.3162912130355835
eebserckhh,0.37842836081981657,0.4155641794204712,0.3502676486968994
eejswgycjc,0.3987114330132802,0.43377217650413513,0.36816003918647766
eekozbeafq,0.4181862443685532,0.5786725878715515,0.26774007081985474
eepezmygaq,0.4051366955041885,0.4292299449443817,0.376006543636322
eeyhxisdfh,0.37395038406054176,0.39483997225761414,0.3280129134654999
efdyrflcpg,0.4127274771531423,0.4630407392978668,0.3659933805465698
efwfxwwlbw,0.39567858080069224,0.43143269419670105,0.3661870062351227
egbbcxcuqy,0.371269099911054,0.4059647023677826,0.32476311922073364
eggbjzxnmg,0.302434511979421,0.3615366220474243,0.2561314105987549
egghxjjmfg,0.30606666604677835,0.35220518708229065,0.26339191198349
ehbnclaukr,0.384655779058283,0.42718642950057983,0.34451642632484436
ehccixxzoe,0.41087177991867063,0.5460359454154968,0.2934551537036896
ehdkmxgtxh,0.3439367036024729,0.363688200712204,0.32316043972969055
ehevsxtecd,0.4433260291814804,0.48658066987991333,0.42177900671958923
ehfiekigla,0.31862113177776336,0.3405908942222595,0.29105526208877563
ehieahnhte,0.44959424138069154,0.46992990374565125,0.4291193187236786
ehtdtkmmli,0.3432808111111323,0.42537492513656616,0.2711872160434723
eiriyukqqy,0.346307048201561,0.3766208589076996,0.318735271692276
eivxffliio,0.4206356734037399,0.4508795142173767,0.38435935974121094
eiwopxzjfn,0.37224758565425875,0.43944549560546875,0.33618396520614624
eixwxvxbbn,0.33517618477344513,0.3867279887199402,0.3030465841293335
ejkqesyvam,0.3664252758026123,0.4050907492637634,0.3002718687057495
ekcrtigpab,0.42363776663939157,0.5030415058135986,0.309188574552536
ekhacizpah,0.3171782597899437,0.4604417383670807,0.2286279946565628
ekkdjkirzq,0.3779706458250682,0.4554900825023651,0.33426159620285034
elginszwtk,0.3717317243417104,0.42551544308662415,0.31179434061050415
ellavthztb,0.33821607430775963,0.38922810554504395,0.286209374666214
elvvackpjh,0.37551098863283794,0.42674875259399414,0.3073960244655609
emaalmsonj,0.4163257896900177,0.4489804208278656,0.3692775070667267
emfbhytfhc,0.3529068519671758,0.41078582406044006,0.3036046028137207
emgjphonqb,0.39599052965641024,0.45990073680877686,0.3191636800765991
ensyyivobf,0.2856754094362259,0.3065981864929199,0.2677607834339142
eoewqcpbgt,0.3474458158016205,0.3474458158016205,0.3474458158016205
eprybmbpba,0.38779415135030393,0.41910046339035034,0.35150647163391113
epymyyiblu,0.4472882628440857,0.49723413586616516,0.39683762192726135
eqjscdagiv,0.3456583668788274,0.368266761302948,0.32398200035095215
eqnoqyfquo,0.4026145875453949,0.44215360283851624,0.3660591244697571
eqvuznuwsa,0.38190700809160866,0.41973164677619934,0.3152385950088501
erlvuvjsjf,0.3714928170045217,0.43648478388786316,0.32605257630348206
erqgqacbqe,0.4071762273708979,0.4489975869655609,0.3737410306930542
errocgcham,0.42315357029438017,0.46268317103385925,0.3557823598384857
esckbnkkvb,0.35864701867103577,0.37639665603637695,0.3408973813056946
esgftaficx,0.35530546804269153,0.4001648426055908,0.2960180640220642
esnntzzajv,0.4850742389758428,0.548576295375824,0.40191009640693665
esxrvsgpvb,0.359853861729304,0.3882630169391632,0.33382609486579895
